"","FPKM.SRR25626852","FPKM.SRR25626853","FPKM.SRR25626854","FPKM.SRR25626855","FPKM.SRR25626856","FPKM.SRR25626857"
"LOC101202759",40.69429,35.31266,35.331337,13.226871,13.106635,13.327112
"LOC101202760",21.261457,19.275839,24.102486,22.648653,22.891336,16.705654
"LOC101202761",1.173262,1.589668,1.595582,5.623037,4.705419,4.360686
"LOC101202762",0,0,0,0,0,0
"LOC101202763",6.67783807006369,7.03616201167728,6.5198738492569,7.66847050530786,8.4411581985138,7.16386503715499
"LOC101202764",12.974281,13.142351,12.596869,38.625523,37.875099,34.310265
"LOC101202765",1.281022,1.426516,0.812011,5.45434,5.487569,5.422472
"LOC101202766",60.888855,51.721146,46.558155,49.213711,48.059303,49.645
"LOC101202767",5.177538,6.102272,6.909453,9.528079,9.810382,9.15956
"LOC101202768",0,0,0,0,0,0
"LOC101202769",11.539351,13.016844,11.405046,26.705414,28.327326,28.163759
"LOC101202770",1.657327,1.428063,1.34561,4.678252,5.122721,5.464162
"LOC101202771",2.37641,2.276916,1.388771,9.630301,9.644787,9.778909
"LOC101202772",3.58864674164373,3.14189428155722,3.43821485371608,5.09672462367283,4.65450525363744,4.478118978372
"LOC101202773",33.828133,32.374386,33.483368,53.685799,57.440598,54.447456
"LOC101202774",9.705427,12.458377,11.313872,8.237513,8.687537,6.646859
"LOC101202775",4.84198536831028,4.55102804509922,4.77834572639808,3.56087974714372,3.08007699819603,3.1329514711365
"LOC101202776",0.725599075788611,0.946105042195821,0.511738123719787,5.51286480172061,5.37418906718558,6.69269949733716
"LOC101202778",20.6457351949834,18.1503770350213,18.9132861547563,8.01437745858968,7.81410130288689,7.32247197775674
"LOC101202780",1.729065,1.873614,1.568019,4.047916,4.685087,3.626595
"LOC101202781",40.2641153729312,37.1061244236852,37.4106415998529,56.5235904806914,55.5851069073189,58.8126462692166
"LOC101202782",6.315456,5.104402,5.581787,8.948982,10.171691,7.512178
"LOC101202783",0,0,0,0,0,0
"LOC101202784",0.402583,0.555673,0.420839,0.561951,0.55034,0.734814
"LOC101202785",9.916672,9.153865,7.875684,10.670811,11.275106,12.572453
"LOC101202786",23.472185,17.500944,20.859192,21.369579,19.310513,19.796936
"LOC101202787",0,0,0,1.501934,1.089674,1.127123
"LOC101202788",0,0,0,0,0,0
"LOC101202789",0,0,0,0.206033,0,0.193002
"LOC101202790",21.737432,20.609055,16.679298,35.44323,37.301132,37.699467
"LOC101202791",132.777925522124,124.112825806707,126.349590611085,63.2900878211458,63.2401681164415,62.1743053772706
"LOC101202792",42.2090699759036,40.9799919056225,39.1383345682731,51.8447493068942,53.8462575033467,54.8479699427711
"LOC101202793",82.004477633694,76.8003199513138,79.2279416924266,99.3354382936631,100.187284789799,91.841656194745
"LOC101202794",7.73851652054794,5.82363311545988,5.28579349902153,3.4839320704501,3.73927958121331,3.84995219960861
"LOC101202795",2.102963,2.286772,1.435434,7.269475,6.803983,7.383101
"LOC101202797",0,0,0,0,0,0
"LOC101202798",59.510635,51.118038,56.566944,77.51339,78.595734,80.052094
"LOC101202799",0,0,0,0,0,0
"LOC101202800",4.341253,5.253772,5.160564,10.30077,9.830316,9.258923
"LOC101202801",21.214695,21.810862,22.925432,28.439316,28.778532,28.348528
"LOC101202802",0,0,0,0.168374,0,0.200683
"LOC101202804",31.594685,32.810917,37.907463,31.691107,33.581383,27.311386
"LOC101202807",7.857715,8.443682,8.188454,9.738151,10.881691,9.529151
"LOC101202808",35.0295643386207,31.2895454027586,37.3798508158621,12.2192250517241,11.2681315117241,9.55528159517241
"LOC101202809",30.473394,33.042137,30.927416,44.259464,42.339352,45.545265
"LOC101202810",49.556845503756,49.1781932952424,51.3598356599135,29.5334914122468,28.0444284092875,28.111394150239
"LOC101202813",744.984436,645.550903,688.019348,304.002045,279.308624,308.170685
"LOC101202814",29.345926,31.351782,31.226234,63.897255,61.160534,54.416691
"LOC101202816",0,0,0,0,0,0
"LOC101202818",0,0,0,0,0,0
"LOC101202819",18.644444,20.601995,20.705671,25.515896,25.284388,22.406584
"LOC101202820",0,0.27663,0.210486,1.465967,1.383593,1.270019
"LOC101202821",0.751619,0.572139,1.075643,12.242805,14.05366,9.708336
"LOC101202822",1.69843,2.08905,2.236004,5.859199,5.818826,6.144032
"LOC101202823",0,0,0,0.312417985771454,0.19423074144064,0.196158931747443
"LOC101202824",0.851501728333333,0.5065981375,0.568492186666667,1.71865567291667,1.72200730333333,1.77392288041667
"LOC101202825",0.774636,0.599166,0.609284,0.819829,1.320284,0.978151
"LOC101202826",14.2716433981707,14.4621157810976,14.5325249707317,13.7256184536585,14.1390665945122,12.6361017810976
"LOC101202827",17.247076,20.138369,17.331676,19.206465,18.033886,16.811657
"LOC101202828",14.6060113476923,14.6544918596923,15.2704711409231,10.7712428350769,10.5179494110769,10.1768682455385
"LOC101202829",57.2841604233261,49.8197403131749,54.8569699649028,26.2382555691145,25.8059243115551,27.486765012959
"LOC101202830",546.680298,623.862671,1099.984131,811.339355,792.98053,674.794006
"LOC101202831",29.429159,26.916355,25.992477,28.75775,27.854424,31.376173
"LOC101202832",7.368815,6.125826,5.786945,14.734225,12.576632,14.764119
"LOC101202833",0,0,0,0,0,0
"LOC101202834",0,0,0,0,0,0
"LOC101202835",0.536864,0.782534,0.878741,1.807923,1.747842,2.056069
"LOC101202836",12.20093,11.495942,10.178157,8.461405,9.069932,8.18794
"LOC101202837",5.523352,5.623125,6.083661,5.776609,5.22579,6.495173
"LOC101202838",53.086609,51.623615,57,33.482944,33.502304,30.567656
"LOC101202839",10.009997,11.087843,9.921066,32.22578,34.23159,29.221539
"LOC101202840",23.894327,22.171658,22.465435,20.539755,19.305443,20.034973
"LOC101202841",14.0073861131244,12.3179940763957,12.4031554784525,18.718282446621,17.9676752174339,19.0280765656219
"LOC101202842",2.760665,2.667309,2.493648,5.9572,5.530527,5.211811
"LOC101202843",14.018137,14.23845,15.289985,25.007864,25.354855,23.717354
"LOC101202844",8.7586407934811,8.01851262190352,8.90057794132986,23.2778177335072,22.2538242923077,22.0769563345502
"LOC101202845",0.880217,0.989317,1.116828,1.123594,0.828992,0.85472
"LOC101202847",0,0.172217,0,0,0,0.284942
"LOC101202850",3.92016675162925,3.49249064518465,3.47453690296886,8.16031672773353,7.29125832802317,9.19698472773353
"LOC101202851",0.342234,0.289798,0,0,0,0
"LOC101202852",2.474215,5.559512,1.24228,0.789946,0.47426,0.734469
"LOC101202853",6.83089093767705,7.00447938904627,7.31777713692162,20.252120312559,22.6229479169027,20.48620197356
"LOC101202854",50.130756,51.148212,52.316677,51.014366,53.039417,50.330666
"LOC101202855",0.349505706874602,0.394201322087842,0.234217080203692,0.190357733290898,0.430344557924889,0.415238266709102
"LOC101202857",0.221287,0.368107,0.272074,0.457697,0.226402,0.524663
"LOC101202858",31.4843078309859,28.3186551710262,26.229742,30.9769116217304,30.2213152193159,31.1839497323944
"LOC101202859",19.7097544747899,19.4048753557423,20.5343123221289,30.6599329019608,29.2896496596639,30.2936127282913
"LOC101202860",2.838118,2.790568,2.420884,5.584747,5.41535,5.063696
"LOC101202861",6.18194,8.00421,7.340455,24.732809,27.710026,24.698109
"LOC101202862",0,0,0,0,0,0
"LOC101202863",4.40744047325103,4.80158769547325,4.76509306584362,11.0751767078189,12.4303443415638,10.3272577777778
"LOC101202864",4.046639,3.326119,3.003029,3.612505,3.827567,3.03672
"LOC101202865",2.22749802594224,1.78104307586882,2.16518555408713,7.13765619676946,7.52479328634361,7.51309543857073
"LOC101202866",6.26979233058677,6.36021598801498,6.20128284719101,15.0533043061174,14.9967727987516,15.6354535652934
"LOC101202867",25.112715,26.814169,27.242785,53.895901,57.664112,40.495815
"LOC101202868",0.432978721712538,0.778789287461774,0.459867,3.11559768501529,3.24545092660551,3.25238068501529
"LOC101202869",20.1681714986376,19.1597383483846,23.7472246527832,21.7112496714675,22.5510095924484,18.1735366411055
"LOC101202870",4.22306913795732,5.42311421722561,5.21847286585366,11.3044206128049,11.0132481996951,10.7860058155488
"LOC101202871",75.588905,67.731743,67.920944,16.609228,16.312902,16.673201
"LOC101202872",7.0162,6.862927,8.914568,13.740492,13.280814,12.345417
"LOC101202873",25.6352319382151,22.467882375286,28.8460874256293,25.828956784897,25.0053158001526,24.9959276224256
"LOC101202874",0,0,0.416491,0.191061,0.308184,0.140278
"LOC101202877",13.597713,11.871403,11.721761,15.4171,13.974888,16.06576
"LOC101202878",2.97716565457413,3.41163545504732,3.03535698107255,8.93018657807571,7.95306836041009,8.1783022681388
"LOC101202879",40.0484997226096,40.2323975084661,42.9314132131474,24.9418197544821,24.387448434761,24.4711437041833
"LOC101202880",6.06177000209479,7.34233702068604,5.73170255040587,12.3544827394606,12.4713532382823,13.268942358209
"LOC101202882",11.8217302662057,15.6108216028522,18.4093702571305,86.815600642178,95.3984208236819,82.8886251490925
"LOC101202885",23.660542,26.634012,24.9632,39.365562,37.946548,37.73661
"LOC101202887",1.981922,2.977315,1.555117,3.823113,3.663693,4.272875
"LOC101202888",39.3321516040757,38.8785002467249,38.6009097088792,49.2249072787482,53.1433688165939,48.7628051935953
"LOC101202889",7280.470215,6723.439453,7171.007324,2912.370605,2884.108398,2745.955811
"LOC101202890",38.9749367264487,39.3304302981547,37.3803861146002,34.4688222722564,33.6018831149239,34.4668121466494
"LOC101202891",7.432462,7.449366,7.047761,5.329252,3.808646,4.620816
"LOC101202892",0.239273,0.239449,0.201138,0,0,0
"LOC101202894",17.321331,16.775919,16.840929,34.00742,34.622723,34.405018
"LOC101202895",22.811483,24.599964,19.296125,9.023623,7.880476,8.186722
"LOC101202896",6.02883,6.485518,6.431136,7.182751,8.016661,8.019444
"LOC101202897",0.189613,0,0.19819,1.057367,1.082951,0.87712
"LOC101202899",89.700859,87.276138,88.806488,39.373566,41.70195,36.825581
"LOC101202900",5.76827191394928,5.76997481612319,5.16391847871377,8.47410554166667,8.70629715172102,8.44406625543478
"LOC101202901",0.707655,0.937531,0.840759,0.295979,0.286098,0.239434
"LOC101202902",32.255611,30.072041,27.228317,24.452662,25.598131,27.208261
"LOC101202903",0,0,0,0,0,0
"LOC101202904",8.849711,7.885015,6.701312,19.699694,19.843977,22.663691
"LOC101202905",7.381845,8.966415,7.077708,10.184807,9.814318,11.86714
"LOC101202906",0,0,0,0.302835886197183,0.28719854084507,0.304037192676056
"LOC101202907",19.848602,22.427828,22.912191,27.71859,26.10989,27.449472
"LOC101202908",943.151428,1026.084595,1012.904846,823.538452,887.694519,708.444824
"LOC101202909",5.140653,4.745262,4.223588,4.685971,3.960912,4.924404
"LOC101202910",0,0,0,0,0,0
"LOC101202911",21.1282344195665,20.9250861985168,19.6450425841415,20.9326074555048,18.5971524971477,21.9542326774102
"LOC101202912",0,0,0,0,0,0
"LOC101202913",14.2433348962379,13.4318506759709,11.4143186001214,10.7410798725728,10.2182550558252,11.3681309259709
"LOC101202914",9.861755,9.783484,8.612204,10.568617,9.726908,10.034595
"LOC101202915",6.17088458562316,6.61234506452404,5.61005843155054,8.27162547742885,8.25720234617272,8.71878696491659
"LOC101202916",5.03507301019445,4.40908764583727,4.47415104681895,35.4254530630546,32.6106841787804,37.3331760572022
"LOC101202917",7.98268935797575,8.00197336403918,8.46761966347948,16.4674221793377,14.8493046891325,15.6282577056903
"LOC101202918",89.010162,90.085129,92.231033,108.238091,106.953552,114.16713
"LOC101202919",0,0,0,0,0,0
"LOC101202920",0.276947,0.452495,0.529545,1.065507,1.024143,0.910039
"LOC101202921",2.190759,3.22297,7.037446,19.169077,31.930399,20.786488
"LOC101202922",0,0,0,0,0,0.12807056316297
"LOC101202923",84.922058,72.459099,67.495117,52.674076,51.609409,60.150181
"LOC101202924",2.065322,2.084979,2.101942,5.160524,4.67718,4.412486
"LOC101202925",9.49077,9.943639,9.577563,11.930623,11.699726,11.231547
"LOC101202926",0,0,0,0,0,0
"LOC101202927",35.9595220116544,32.3940623906765,35.4486358773752,16.9092100836078,14.6582080131746,18.128304161135
"LOC101202929",28.695053,27.832941,24.918358,24.07943,26.07683,28.61857
"LOC101202930",0,0.135336490832158,0,0.587669263046544,0.475947858956276,0.507626787023977
"LOC101202931",964.31897,822.770996,942.218201,325.632416,316.555389,309.729248
"LOC101202932",61.188625,65.422691,65.817101,133.449478,135.030807,136.851669
"LOC101202933",2.694285,2.688265,3.159709,2.955127,2.82869,2.594894
"LOC101202934",2.707685,3.298885,2.248679,8.26648,8.778679,9.27449
"LOC101202935",76.992828,76.119919,84.10907,98.713936,109.995811,93.381866
"LOC101202936",84.817955,85.599236,79.292725,91.623741,90.922646,95.749199
"LOC101202937",1.144975,1.30663,0.989093,0.987886,1.357467,1.171253
"LOC101202938",9.665195,9.761796,9.972332,11.469619,10.01544,10.453368
"LOC101202940",35.6239223850433,36.5898608065513,33.1173744159456,23.9748826656366,24.455751907911,22.1596107676143
"LOC101202941",0,0,0,0,0,0
"LOC101202942",33.232037,31.921455,36.715771,16.900824,17.787027,15.935517
"LOC101202943",29.47468,27.959482,25.43222,27.022823,25.406691,29.137785
"LOC101202944",3.34904367042889,3.16904094514673,3.09212880790068,7.31036641354402,7.21241917088036,8.32851358465011
"LOC101202945",6.43809876199525,7.09282271116389,7.6049593695962,15.3943233016627,15.8188068280285,14.1719431206651
"LOC101202946",7.556609,9.37909,8.01732,13.964223,13.489223,12.899322
"LOC101202947",0,0,0,0,0,0
"LOC101202948",0.304215,0.327134,0.425675,2.369211,2.179113,2.254209
"LOC101202949",16.30703,17.089972,19.108908,32.314159,31.24605,28.601629
"LOC101202950",144.30513,149.136932,146.28566,348.54007,364.293396,326.294922
"LOC101202951",11.175389,12.9098,10.41274,8.826343,9.50212,9.728283
"LOC101202952",14.93603,14.993848,11.900088,20.71699,19.859692,21.400591
"LOC101202953",0,0,0,0.535801,0.388396,0.181708
"LOC101202955",2.034848,3.4897,1.981496,0.703068,0.468371,0.434522
"LOC101202958",0,0,0,0,0,0
"LOC101202959",15.1368534860388,16.0060163019404,14.7336041079035,66.5908675655466,69.3410616876479,67.6391432811169
"LOC101202960",1.42582752534769,1.89473953835801,1.86661157043517,8.01231856325707,7.96194536653208,7.41624784903544
"LOC101202969",2.177677,2.062346,2.311408,8.005082,9.20648,6.044246
"LOC101202970",9.816206,10.545585,8.921196,25.090469,24.64559,28.577423
"LOC101202971",3.060016,3.069093,2.849703,8.404516,8.122335,8.502954
"LOC101202972",3.707182,2.508795,2.763438,6.362605,7.475401,7.241568
"LOC101202973",7.57447207768595,6.19568067878788,8.18707770964187,7.73978080550964,7.55229052947658,6.41664632672176
"LOC101202974",1.63090754012201,1.69842480056312,1.18186019380572,4.32198858704833,3.59809793946504,4.11689936320976
"LOC101202975",0.944529,0.820241,1.034272,3.497348,3.311644,4.645917
"LOC101202976",4.320184,4.248307,3.859351,8.31795,7.400291,8.418137
"LOC101202977",2.32242974233717,2.53606927394636,2.17130482662835,1.9767049559387,1.63013292241379,2.10540037452107
"LOC101202978",1.264017,1.479184,1.452097,2.27371,2.240878,2.050124
"LOC101202979",0.487683,0.382268,0.415557,1.074834,1.046899,0.847921
"LOC101202980",81.7222698436464,77.1127147314917,95.6329648049724,19.3239149165746,18.2967824121547,17.2426224248619
"LOC101202981",9.511408,9.025084,8.73278,38.435265,37.42255,36.885441
"LOC101202982",0,0,0,0,0,0
"LOC101202983",21.042688,17.952497,17.654951,40.384212,36.4491,40.943932
"LOC101202984",16.18066,12.502849,16.241482,9.711288,10.002808,11.184427
"LOC101202985",0,0,0,0,0,0
"LOC101202986",4.942937,5.337903,5.700516,12.313418,11.398202,11.142719
"LOC101202987",0.394173,0.248644,0.293621,0.746619,0.564621,0.426711
"LOC101202988",75.56752,70.918976,75.670692,118.998436,115.192963,122.355278
"LOC101202989",0,0,0,0,0.160004,0.136205
"LOC101202990",12.316201,12.43996,9.973885,14.516238,13.600237,13.94545
"LOC101202991",0.380591,0.303814,0.517408,3.926794,5.53546,5.423057
"LOC101202992",1.577851,2.243606,1.80327,3.564636,4.003998,4.558283
"LOC101202993",740.399109,764.709473,811.83374,511.597229,522.744141,541.830078
"LOC101202994",8.35017626732298,8.56758538280954,8.70955428284741,14.3160085838697,13.0869173032942,13.1537646505112
"LOC101202995",1.240791,1.437939,1.666903,2.663863,3.029086,2.455749
"LOC101202996",4.190171,4.791227,4.4663,15.94839,16.939375,14.186589
"LOC101202997",0,0,0,0,0,0.184505
"LOC101202998",0.216934,0,0,0.792639,0.7476,1.034867
"LOC101202999",0,0,0,0.895964,1.195498,0.784293
"LOC101203000",2.187212,2.915559,2.836464,1.691657,1.656823,1.478958
"LOC101203002",1.322998,0.759953,0.851897,3.357202,3.078926,3.805611
"LOC101203003",59.4404097407263,54.9032913623585,53.6622109914096,55.4594390097618,55.0228104154627,52.2221251671222
"LOC101203004",1.01885,1.421281,1.364044,3.241495,2.565051,2.656718
"LOC101203005",0,0,0,0,0,0
"LOC101203006",0,0.183026,0,0.160959,0,0
"LOC101203007",309.489563,299.670135,310.485138,183.144547,175.142883,170.978775
"LOC101203008",11.490363,9.524784,9.72745,21.881994,21.716858,20.664116
"LOC101203009",194.029877,184.513748,199.36969,107.837463,106.604782,98.095146
"LOC101203010",2.064604,2.355911,2.361524,1.388307,1.334852,1.477291
"LOC101203011",124.678764696109,107.154508305994,113.91370709674,32.6363410347003,30.4969957160883,31.128028831756
"LOC101203012",1.024421,1.601086,1.315592,1.673518,1.842465,1.714743
"LOC101203013",2.56705634594595,2.09681815063063,2.22081033477477,7.06179436756757,6.39796950414414,6.80107883387387
"LOC101203014",0.680341,0.433615,0.544684,4.29829,2.984702,4.47918
"LOC101203016",36.367908,33.735531,34.900497,39.617298,36.184734,38.003307
"LOC101203018",0.737841907894737,0.390840973684211,0.681033842105263,0.266868934210526,0.361025973684211,0.201699092105263
"LOC101203019",6.33399399038462,6.53510619382591,6.36895982388664,14.4363151912955,14.5272469271255,13.2481458350202
"LOC101203020",5.84329836975717,6.162818,5.69148021743929,4.51161693487859,4.66450034437086,5.09637939183223
"LOC101203021",11.830765,15.123408,12.283685,7.836234,7.985432,6.027147
"LOC101203022",0,0,0,0,0,0
"LOC101203023",30.2142911452736,27.78983620199,30.9287245452736,34.0640261348259,35.9842198363184,32.6581613363184
"LOC101203024",9.17485,12.797961,9.739367,24.029217,24.95241,25.004372
"LOC101203025",148.863037,157.514297,161.219681,153.475739,164.558151,147.291595
"LOC101203026",0.847895815253123,1.13525614398422,1.06835082182774,4.8829847547666,6.56290484944116,5.00649606640368
"LOC101203027",16.920044,14.466139,13.807846,33.822109,35.818054,32.76252
